"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2016년 09월 14일","166.50","166.50","164.00","166.50","-","1.68%"
"2016년 09월 13일","163.75","163.25","168.75","163.25","0.05K","1.08%"
"2016년 09월 12일","162.00","166.50","166.50","158.75","0.00K","-1.37%"
"2016년 09월 09일","164.25","167.50","169.00","167.50","0.02K","-0.45%"
"2016년 09월 08일","165.00","165.00","165.00","165.00","-","0.76%"
"2016년 09월 07일","163.75","163.75","163.75","163.75","0.04K","3.31%"
"2016년 09월 06일","158.50","159.00","159.00","159.00","0.01K","-11.75%"
"2016년 09월 05일","179.60","179.80","179.80","179.60","-","11.55%"
"2016년 09월 02일","161.00","161.75","161.75","161.75","0.05K","-3.16%"
"2016년 09월 01일","166.25","165.50","167.50","165.25","0.03K","3.26%"
"2016년 08월 31일","161.00","163.50","163.50","158.50","0.06K","-0.46%"
"2016년 08월 30일","161.75","162.00","162.00","157.00","0.34K","-0.15%"
"2016년 08월 29일","162.00","170.50","170.50","159.25","0.31K","-4.14%"
"2016년 08월 26일","169.00","172.75","173.25","165.25","0.24K","-2.17%"
"2016년 08월 25일","172.75","170.50","172.50","168.50","0.19K","2.07%"
"2016년 08월 24일","169.25","171.75","173.00","167.00","0.35K","-1.31%"
"2016년 08월 23일","171.50","173.00","173.75","170.50","0.11K","-0.44%"
"2016년 08월 22일","172.25","168.75","173.00","168.75","0.10K","1.47%"
"2016년 08월 19일","169.75","170.50","170.50","169.00","0.18K","-0.15%"
"2016년 08월 18일","170.00","170.25","170.50","168.75","0.12K","-0.29%"
"2016년 08월 17일","170.50","172.50","173.00","169.75","0.29K","-1.16%"
"2016년 08월 16일","172.50","172.25","173.00","171.00","0.24K","0.29%"
"2016년 08월 15일","172.00","168.00","173.25","168.00","0.18K","2.99%"
"2016년 08월 12일","167.00","168.75","170.50","166.50","0.13K","-1.18%"
"2016년 08월 11일","169.00","173.25","173.25","167.00","0.18K","-1.74%"
"2016년 08월 10일","172.00","174.75","175.00","171.25","0.22K","-1.85%"
"2016년 08월 09일","175.25","176.75","177.75","173.75","0.20K","-0.71%"
"2016년 08월 08일","176.50","179.00","182.25","175.75","0.23K","-1.26%"
"2016년 08월 05일","178.75","185.25","186.75","175.75","0.42K","-3.38%"
"2016년 08월 04일","185.00","195.50","197.00","182.00","0.48K","-5.73%"
"2016년 08월 03일","196.25","195.00","198.50","195.00","0.08K","0.38%"
"2016년 08월 02일","195.50","199.00","200.00","195.00","0.13K","-2.13%"
"2016년 08월 01일","199.75","200.75","205.00","199.25","0.32K","-0.37%"
"2016년 07월 29일","200.50","198.00","202.25","196.25","0.59K","1.13%"
"2016년 07월 28일","198.25","197.25","198.50","195.50","0.38K","0.63%"
"2016년 07월 27일","197.00","198.75","201.25","197.00","0.10K","-1.62%"
"2016년 07월 26일","200.25","204.00","204.00","198.25","0.18K","-1.96%"
"2016년 07월 25일","204.25","207.75","208.00","204.00","0.14K","-1.57%"
"2016년 07월 22일","207.50","207.25","208.50","206.00","0.07K","-0.12%"
"2016년 07월 21일","207.75","205.50","209.00","205.50","0.08K","0.97%"
"2016년 07월 20일","205.75","205.75","209.75","204.00","0.18K","0.73%"
"2016년 07월 19일","204.25","206.25","206.50","204.00","0.08K","-1.33%"
"2016년 07월 18일","207.00","204.50","211.50","204.25","0.15K","1.35%"
"2016년 07월 15일","204.25","206.50","208.50","204.25","0.07K","-5.88%"
"2016년 07월 14일","217.00","217.00","217.00","217.00","-","-8.73%"
"2016년 07월 13일","237.75","239.00","239.00","237.75","0.00K","0.53%"
