"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 13일","1,918.28","1,921.00","1,952.28","1,866.53","-","-0.01%"
"2022년 05월 12일","1,918.53","2,005.03","2,027.78","1,843.28","-","-4.22%"
"2022년 05월 11일","2,003.00","2,018.28","2,075.50","1,997.50","-","-0.89%"
"2022년 05월 10일","2,021.03","2,083.27","2,149.00","2,021.03","-","-3.00%"
"2022년 05월 09일","2,083.52","2,019.00","2,125.00","1,986.28","-","3.20%"
"2022년 05월 08일","2,019.00","2,034.03","2,034.28","2,019.00","-","-0.64%"
"2022년 05월 06일","2,032.00","2,168.02","2,176.00","1,986.50","-","-6.36%"
"2022년 05월 05일","2,170.00","2,258.77","2,277.00","2,160.00","-","-3.93%"
"2022년 05월 04일","2,258.75","2,248.00","2,282.00","2,211.00","-","0.15%"
"2022년 05월 03일","2,255.27","2,200.52","2,275.27","2,200.52","-","2.42%"
"2022년 05월 02일","2,202.00","2,311.02","2,311.02","2,148.02","-","-4.73%"
"2022년 05월 01일","2,311.27","2,271.00","2,312.77","2,271.00","-","-0.12%"
"2022년 04월 29일","2,314.00","2,232.77","2,319.00","2,227.00","-","3.91%"
"2022년 04월 28일","2,227.00","2,202.52","2,281.27","2,201.27","-","0.59%"
"2022년 04월 27일","2,214.00","2,180.02","2,248.00","2,164.50","-","1.42%"
"2022년 04월 26일","2,183.00","2,159.00","2,243.50","2,128.25","-","1.17%"
"2022년 04월 25일","2,157.77","2,306.50","2,315.52","2,058.52","-","-6.56%"
"2022년 04월 24일","2,309.27","2,359.50","2,359.50","2,283.02","-","-2.55%"
"2022년 04월 22일","2,369.77","2,420.77","2,447.52","2,358.00","-","-2.42%"
"2022년 04월 21일","2,428.50","2,441.50","2,480.52","2,376.02","-","-0.59%"
"2022년 04월 20일","2,443.02","2,372.50","2,488.27","2,357.27","-","2.97%"
"2022년 04월 19일","2,372.50","2,430.77","2,439.27","2,345.77","-","-2.35%"
"2022년 04월 18일","2,429.50","2,380.77","2,464.00","2,374.50","-","1.91%"
"2022년 04월 17일","2,384.00","2,340.00","2,384.00","2,339.00","-","1.62%"
"2022년 04월 15일","2,346.00","2,346.00","2,346.00","2,346.00","-","0.00%"
"2022년 04월 14일","2,346.00","2,331.00","2,380.52","2,307.77","-","0.64%"
"2022년 04월 13일","2,331.00","2,327.02","2,419.50","2,303.00","-","0.02%"
"2022년 04월 12일","2,330.50","2,437.00","2,458.00","2,301.00","-","-4.47%"
"2022년 04월 11일","2,439.52","2,455.77","2,532.02","2,404.00","-","-0.95%"
"2022년 04월 10일","2,463.00","2,403.50","2,466.00","2,403.50","-","1.65%"
"2022년 04월 08일","2,423.00","2,243.77","2,465.00","2,232.00","-","7.69%"
"2022년 04월 07일","2,250.00","2,201.27","2,276.02","2,191.50","-","2.67%"
"2022년 04월 06일","2,191.50","2,230.52","2,273.02","2,166.00","-","-1.73%"
"2022년 04월 05일","2,230.02","2,295.02","2,318.00","2,206.50","-","-2.83%"
"2022년 04월 04일","2,295.00","2,290.02","2,339.50","2,271.00","-","-0.11%"
"2022년 04월 03일","2,297.50","2,254.00","2,297.50","2,254.00","-","0.77%"
"2022년 04월 01일","2,280.00","2,271.52","2,344.50","2,212.52","-","0.07%"
"2022년 03월 31일","2,278.50","2,266.77","2,294.52","2,192.50","-","0.42%"
"2022년 03월 30일","2,269.00","2,156.02","2,272.00","2,125.50","-","5.41%"
"2022년 03월 29일","2,152.50","2,252.77","2,295.52","2,025.50","-","-4.30%"
"2022년 03월 28일","2,249.27","2,357.52","2,393.50","2,151.50","-","-4.41%"
"2022년 03월 27일","2,353.00","2,355.00","2,374.50","2,307.00","-","0.41%"
"2022년 03월 25일","2,343.50","2,539.02","2,546.77","2,283.50","-","-7.52%"
"2022년 03월 24일","2,534.00","2,534.00","2,555.77","2,487.52","-","0.00%"
"2022년 03월 23일","2,534.00","2,522.27","2,589.00","2,483.00","-","0.80%"
"2022년 03월 22일","2,514.00","2,579.27","2,607.00","2,467.52","-","-2.43%"
"2022년 03월 21일","2,576.50","2,482.00","2,609.02","2,465.50","-","3.41%"
"2022년 03월 20일","2,491.52","2,499.00","2,499.00","2,475.00","-","0.30%"
"2022년 03월 18일","2,484.00","2,574.52","2,639.00","2,473.77","-","-3.25%"
"2022년 03월 17일","2,567.50","2,389.02","2,586.50","2,380.00","-","7.44%"
"2022년 03월 16일","2,389.77","2,426.50","2,489.50","2,359.50","-","-1.23%"
"2022년 03월 15일","2,419.52","2,371.52","2,493.02","2,350.00","-","2.05%"
"2022년 03월 14일","2,371.00","2,711.27","2,719.50","2,316.27","-","-12.81%"
"2022년 03월 13일","2,719.50","2,784.50","2,796.25","2,708.02","-","-3.19%"
"2022년 03월 11일","2,809.00","2,914.50","2,981.52","2,705.00","-","-3.62%"
"2022년 03월 10일","2,914.52","2,940.27","2,980.52","2,850.00","-","-0.87%"
"2022년 03월 09일","2,940.02","3,281.27","3,289.00","2,867.50","-","-10.61%"
"2022년 03월 08일","3,289.00","2,980.00","3,289.00","2,856.00","-","10.37%"
"2022년 03월 07일","2,980.00","3,119.00","3,417.02","2,800.50","-","-4.50%"
"2022년 03월 06일","3,120.27","2,964.00","3,149.00","2,964.00","-","4.36%"
"2022년 03월 04일","2,990.00","2,766.00","2,992.02","2,762.52","-","8.23%"
"2022년 03월 03일","2,762.52","2,653.77","2,786.77","2,619.00","-","4.01%"
"2022년 03월 02일","2,656.02","2,608.27","2,675.50","2,550.00","-","1.82%"
"2022년 03월 01일","2,608.50","2,488.50","2,718.00","2,481.00","-","4.86%"
"2022년 02월 28일","2,487.52","2,481.50","2,524.00","2,435.00","-","0.24%"
"2022년 02월 27일","2,481.50","2,356.00","2,553.00","2,356.00","-","4.59%"
"2022년 02월 25일","2,372.50","2,425.00","2,482.02","2,315.02","-","-2.00%"
"2022년 02월 24일","2,421.02","2,482.52","2,712.27","2,314.02","-","-2.56%"
"2022년 02월 23일","2,484.50","2,345.50","2,485.50","2,342.00","-","5.88%"
"2022년 02월 22일","2,346.50","2,403.50","2,436.00","2,344.27","-","-2.27%"
"2022년 02월 21일","2,401.02","2,368.27","2,410.77","2,301.00","-","1.39%"
"2022년 02월 20일","2,368.02","2,320.50","2,377.50","2,320.50","-","0.72%"
"2022년 02월 18일","2,351.00","2,370.02","2,384.50","2,290.50","-","-0.82%"
"2022년 02월 17일","2,370.50","2,289.52","2,419.77","2,277.50","-","3.49%"
"2022년 02월 16일","2,290.50","2,255.50","2,315.00","2,218.00","-","1.52%"
"2022년 02월 15일","2,256.25","2,359.00","2,372.02","2,186.00","-","-4.45%"
"2022년 02월 14일","2,361.27","2,354.27","2,391.00","2,252.50","-","0.20%"
"2022년 02월 13일","2,356.50","2,335.50","2,357.00","2,301.50","-","1.88%"
"2022년 02월 11일","2,313.00","2,249.02","2,359.50","2,176.00","-","2.96%"
"2022년 02월 10일","2,246.50","2,283.00","2,331.00","2,243.50","-","-1.51%"
"2022년 02월 09일","2,281.02","2,238.02","2,296.50","2,225.00","-","1.93%"
"2022년 02월 08일","2,237.77","2,276.27","2,281.00","2,200.00","-","-1.69%"
"2022년 02월 07일","2,276.25","2,299.50","2,306.77","2,168.00","-","-0.86%"
"2022년 02월 06일","2,296.02","2,296.75","2,301.50","2,286.00","-","0.46%"
"2022년 02월 04일","2,285.50","2,318.25","2,356.27","2,273.00","-","-1.32%"
"2022년 02월 03일","2,316.00","2,364.50","2,393.00","2,277.77","-","-1.80%"
"2022년 02월 02일","2,358.52","2,356.52","2,424.00","2,340.50","-","0.77%"
"2022년 02월 01일","2,340.50","2,335.27","2,392.77","2,300.50","-","0.09%"
"2022년 01월 31일","2,338.50","2,361.77","2,448.00","2,321.00","-","-0.97%"
"2022년 01월 30일","2,361.50","2,364.75","2,381.50","2,360.50","-","-0.55%"
"2022년 01월 28일","2,374.50","2,367.02","2,384.50","2,250.00","-","0.32%"
"2022년 01월 27일","2,367.00","2,326.02","2,388.52","2,236.77","-","1.75%"
"2022년 01월 26일","2,326.27","2,189.50","2,380.00","2,173.00","-","6.17%"
"2022년 01월 25일","2,191.02","2,137.27","2,204.75","2,125.00","-","2.53%"
"2022년 01월 24일","2,137.00","2,104.50","2,149.00","2,083.75","-","1.54%"
"2022년 01월 23일","2,104.50","2,103.25","2,108.00","2,090.50","-","0.29%"
"2022년 01월 21일","2,098.50","2,046.00","2,139.27","2,033.78","-","2.57%"
"2022년 01월 20일","2,046.00","1,984.28","2,083.50","1,979.00","-","3.11%"
"2022년 01월 19일","1,984.28","1,891.00","2,039.50","1,876.03","-","4.81%"
"2022년 01월 18일","1,893.28","1,873.50","1,927.53","1,870.50","-","1.15%"
"2022년 01월 17일","1,871.78","1,874.00","1,897.50","1,865.50","-","-0.08%"
"2022년 01월 16일","1,873.28","1,880.00","1,880.00","1,870.50","-","-0.52%"
"2022년 01월 14일","1,883.00","1,881.00","1,916.78","1,854.53","-","0.12%"
"2022년 01월 13일","1,880.78","1,908.78","1,917.00","1,862.78","-","-1.30%"
"2022년 01월 12일","1,905.50","1,918.00","1,948.00","1,895.50","-","-0.61%"
"2022년 01월 11일","1,917.28","1,909.50","1,937.78","1,851.00","-","0.09%"
"2022년 01월 10일","1,915.53","1,925.50","1,965.78","1,886.50","-","-0.74%"
"2022년 01월 09일","1,929.78","1,936.50","1,940.00","1,925.50","-","-0.17%"
"2022년 01월 07일","1,933.00","1,873.03","1,944.03","1,856.78","-","3.19%"
"2022년 01월 06일","1,873.28","1,863.00","1,896.03","1,825.00","-","0.40%"
"2022년 01월 05일","1,865.78","1,879.00","1,924.50","1,844.50","-","-0.70%"
"2022년 01월 04일","1,879.00","1,839.00","1,896.00","1,828.75","-","2.35%"
"2022년 01월 03일","1,835.78","1,900.00","1,907.00","1,817.25","-","-3.47%"
"2022년 01월 02일","1,901.78","1,892.25","1,903.25","1,892.25","-","-0.06%"
"2021년 12월 31일","1,903.00","1,968.50","1,968.50","1,855.00","-","-3.24%"
"2021년 12월 30일","1,966.75","1,988.00","2,018.03","1,947.53","-","-0.81%"
"2021년 12월 29일","1,982.78","1,992.00","1,996.53","1,946.50","-","-0.36%"
"2021년 12월 28일","1,990.03","1,970.50","2,019.28","1,888.53","-","1.23%"
"2021년 12월 27일","1,965.78","1,945.00","1,998.78","1,934.50","-","0.96%"
"2021년 12월 26일","1,947.03","1,949.25","1,966.00","1,941.50","-","0.18%"
"2021년 12월 24일","1,943.50","1,943.50","1,943.50","1,943.50","-","0.00%"
"2021년 12월 23일","1,943.50","1,887.00","1,962.00","1,831.00","-","3.14%"
"2021년 12월 22일","1,884.28","1,788.00","1,900.03","1,786.03","-","5.38%"
"2021년 12월 21일","1,788.00","1,753.50","1,828.00","1,737.78","-","2.00%"
"2021년 12월 20일","1,753.00","1,751.00","1,757.78","1,688.00","-","-0.16%"
"2021년 12월 19일","1,755.78","1,782.50","1,784.50","1,751.00","-","-1.14%"
"2021년 12월 17일","1,776.00","1,736.50","1,858.78","1,707.00","-","2.29%"
"2021년 12월 16일","1,736.28","1,613.03","1,739.50","1,607.28","-","7.94%"
"2021년 12월 15일","1,608.53","1,621.00","1,634.50","1,531.53","-","-0.86%"
"2021년 12월 14일","1,622.53","1,677.53","1,692.03","1,578.50","-","-3.51%"
"2021년 12월 13일","1,681.50","1,767.75","1,786.28","1,657.78","-","-4.84%"
"2021년 12월 12일","1,767.03","1,751.25","1,778.03","1,750.25","-","0.46%"
"2021년 12월 10일","1,759.00","1,805.00","1,816.50","1,732.50","-","-2.55%"
"2021년 12월 09일","1,805.00","1,854.50","1,868.75","1,750.50","-","-2.66%"
"2021년 12월 08일","1,854.25","1,846.50","1,875.00","1,832.00","-","0.42%"
"2021년 12월 07일","1,846.50","1,856.75","1,884.50","1,825.00","-","-0.46%"
"2021년 12월 06일","1,855.00","1,820.00","1,857.00","1,750.00","-","2.15%"
"2021년 12월 05일","1,816.00","1,811.75","1,820.00","1,808.50","-","0.44%"
"2021년 12월 03일","1,808.00","1,776.00","1,871.00","1,764.00","-","1.74%"
"2021년 12월 02일","1,777.00","1,749.00","1,792.00","1,705.00","-","1.60%"
"2021년 12월 01일","1,749.00","1,735.50","1,783.00","1,727.75","-","0.78%"
"2021년 11월 30일","1,735.50","1,790.50","1,800.00","1,696.50","-","-3.07%"
"2021년 11월 29일","1,790.50","1,778.50","1,804.50","1,765.50","-","0.67%"
"2021년 11월 28일","1,778.50","1,733.50","1,779.50","1,721.50","-","1.43%"
"2021년 11월 26일","1,753.50","1,862.00","1,883.00","1,698.50","-","-5.83%"
"2021년 11월 25일","1,862.00","1,857.00","1,911.50","1,851.00","-","0.30%"
"2021년 11월 24일","1,856.50","1,871.50","1,909.00","1,837.00","-","-0.80%"
"2021년 11월 23일","1,871.50","1,966.50","1,996.50","1,835.50","-","-4.83%"
"2021년 11월 22일","1,966.50","2,050.50","2,084.00","1,941.50","-","-4.10%"
"2021년 11월 21일","2,050.50","2,060.00","2,060.50","2,049.50","-","-0.27%"
"2021년 11월 19일","2,056.00","2,136.00","2,151.50","2,056.00","-","-3.75%"
"2021년 11월 18일","2,136.00","2,191.25","2,215.25","2,128.00","-","-2.51%"
"2021년 11월 17일","2,191.00","2,163.25","2,195.25","2,149.25","-","1.25%"
"2021년 11월 16일","2,164.00","2,147.00","2,178.75","2,134.50","-","0.79%"
"2021년 11월 15일","2,147.00","2,112.50","2,172.25","2,082.50","-","1.63%"
"2021년 11월 14일","2,112.50","2,101.50","2,124.00","2,101.50","-","-0.12%"
"2021년 11월 12일","2,115.00","2,065.00","2,124.52","2,025.50","-","2.52%"
"2021년 11월 11일","2,063.00","2,036.00","2,084.50","2,021.00","-","1.33%"
"2021년 11월 10일","2,036.00","2,026.50","2,067.50","2,001.00","-","0.47%"
"2021년 11월 09일","2,026.50","2,077.75","2,106.75","2,006.00","-","-2.34%"
"2021년 11월 08일","2,075.00","2,039.25","2,087.00","2,025.50","-","1.77%"
"2021년 11월 07일","2,039.00","2,039.25","2,044.00","2,035.75","-","0.49%"
"2021년 11월 05일","2,029.00","2,003.00","2,047.50","1,992.50","-","1.30%"
"2021년 11월 04일","2,003.00","2,008.00","2,060.00","1,988.50","-","-0.22%"
"2021년 11월 03일","2,007.50","2,010.75","2,026.50","1,976.50","-","-0.17%"
"2021년 11월 02일","2,011.00","2,049.00","2,054.25","2,004.75","-","-1.85%"
"2021년 11월 01일","2,049.00","1,989.00","2,071.00","1,972.00","-","3.04%"
"2021년 10월 31일","1,988.50","2,001.25","2,005.25","1,986.25","-","-0.82%"
"2021년 10월 29일","2,005.00","1,991.00","2,005.50","1,936.00","-","0.70%"
"2021년 10월 28일","1,991.00","1,954.50","2,010.00","1,954.50","-","2.02%"
"2021년 10월 27일","1,951.50","2,004.00","2,019.00","1,932.50","-","-2.62%"
"2021년 10월 26일","2,004.00","2,059.00","2,059.00","1,950.50","-","-2.53%"
"2021년 10월 25일","2,056.00","2,027.00","2,078.00","2,021.75","-","1.44%"
"2021년 10월 24일","2,026.75","2,018.00","2,026.75","2,017.75","-","0.46%"
"2021년 10월 22일","2,017.50","2,013.50","2,040.00","1,993.00","-","0.10%"
"2021년 10월 21일","2,015.50","2,066.00","2,093.50","1,978.00","-","-2.44%"
"2021년 10월 20일","2,066.00","2,100.00","2,122.00","2,030.50","-","-1.62%"
"2021년 10월 19일","2,100.00","2,015.00","2,112.00","2,010.00","-","4.22%"
"2021년 10월 18일","2,015.00","2,075.00","2,076.50","1,970.50","-","-2.89%"
"2021년 10월 17일","2,075.00","2,078.50","2,081.00","2,068.75","-","-0.02%"
"2021년 10월 15일","2,075.50","2,124.50","2,156.00","2,063.50","-","-2.31%"
"2021년 10월 14일","2,124.50","2,105.50","2,205.50","2,079.50","-","0.88%"
"2021년 10월 13일","2,106.00","2,039.00","2,147.50","2,035.50","-","3.29%"
"2021년 10월 12일","2,039.00","2,106.50","2,120.00","2,026.75","-","-3.20%"
"2021년 10월 11일","2,106.50","2,115.00","2,179.50","2,101.50","-","-0.40%"
"2021년 10월 10일","2,115.00","2,069.00","2,136.00","2,069.00","-","2.32%"
"2021년 10월 08일","2,067.00","1,944.25","2,081.00","1,933.00","-","6.25%"
"2021년 10월 07일","1,945.50","1,883.25","1,991.50","1,865.50","-","3.31%"
"2021년 10월 06일","1,883.25","1,895.00","1,897.00","1,831.00","-","-0.62%"
"2021년 10월 05일","1,895.00","1,890.50","1,912.00","1,875.00","-","0.24%"
"2021년 10월 04일","1,890.50","1,915.00","1,915.00","1,863.75","-","-1.28%"
"2021년 10월 03일","1,915.00","1,920.25","1,929.00","1,906.50","-","0.79%"
"2021년 10월 01일","1,900.00","1,897.00","1,922.50","1,846.00","-","0.16%"
"2021년 09월 30일","1,897.00","1,841.50","1,904.50","1,841.50","-","3.01%"
"2021년 09월 29일","1,841.50","1,875.75","1,898.50","1,827.00","-","-1.84%"
"2021년 09월 28일","1,876.00","1,951.00","1,951.00","1,843.00","-","-3.84%"
"2021년 09월 27일","1,951.00","1,948.00","1,977.50","1,922.00","-","0.08%"
"2021년 09월 26일","1,949.50","1,948.00","1,957.50","1,938.00","-","-0.18%"
"2021년 09월 24일","1,953.00","1,977.00","2,008.00","1,918.00","-","-1.21%"
"2021년 09월 23일","1,977.00","2,011.00","2,067.50","1,943.50","-","-1.84%"
"2021년 09월 22일","2,014.00","1,889.50","2,057.50","1,884.00","-","6.59%"
"2021년 09월 21일","1,889.50","1,885.00","1,939.00","1,866.00","-","0.24%"
"2021년 09월 20일","1,885.00","2,003.00","2,012.50","1,827.50","-","-5.89%"
"2021년 09월 19일","2,003.00","1,990.25","2,016.50","1,987.50","-","-0.12%"
"2021년 09월 17일","2,005.50","2,018.00","2,040.50","1,963.00","-","-0.62%"
"2021년 09월 16일","2,018.00","2,019.50","2,079.50","1,986.50","-","-0.07%"
"2021년 09월 15일","2,019.50","1,968.00","2,029.00","1,943.50","-","2.54%"
"2021년 09월 14일","1,969.50","2,086.00","2,087.50","1,918.00","-","-5.58%"
"2021년 09월 13일","2,086.00","2,138.00","2,156.50","2,060.50","-","-2.38%"
"2021년 09월 12일","2,136.75","2,133.00","2,139.50","2,055.00","-","0.48%"
"2021년 09월 10일","2,126.50","2,189.50","2,214.50","2,116.00","-","-2.88%"
"2021년 09월 09일","2,189.50","2,236.50","2,267.50","2,136.50","-","-2.10%"
"2021년 09월 08일","2,236.50","2,364.50","2,380.50","2,206.50","-","-5.41%"
"2021년 09월 07일","2,364.50","2,402.50","2,409.00","2,342.50","-","-1.58%"
"2021년 09월 06일","2,402.50","2,426.75","2,433.50","2,388.00","-","-1.00%"
"2021년 09월 05일","2,426.75","2,413.50","2,432.75","2,413.50","-","0.63%"
"2021년 09월 03일","2,411.50","2,405.75","2,434.00","2,382.50","-","0.20%"
"2021년 09월 02일","2,406.75","2,435.50","2,443.25","2,382.00","-","-1.18%"
"2021년 09월 01일","2,435.50","2,473.00","2,494.50","2,425.00","-","-1.26%"
"2021년 08월 31일","2,466.50","2,485.00","2,498.50","2,461.50","-","-0.74%"
"2021년 08월 30일","2,485.00","2,422.00","2,500.00","2,404.25","-","2.60%"
"2021년 08월 29일","2,422.00","2,425.25","2,430.00","2,420.50","-","0.58%"
"2021년 08월 27일","2,408.00","2,398.00","2,435.50","2,392.50","-","0.46%"
"2021년 08월 26일","2,397.00","2,427.00","2,427.00","2,356.75","-","-1.24%"
"2021년 08월 25일","2,427.00","2,456.50","2,479.50","2,420.00","-","-1.20%"
"2021년 08월 24일","2,456.50","2,398.00","2,472.25","2,385.00","-","2.45%"
"2021년 08월 23일","2,397.75","2,277.50","2,429.00","2,271.00","-","5.28%"
"2021년 08월 22일","2,277.50","2,271.00","2,277.50","2,260.00","-","0.24%"
"2021년 08월 20일","2,272.00","2,304.75","2,337.00","2,265.00","-","-1.41%"
"2021년 08월 19일","2,304.50","2,420.00","2,432.25","2,292.75","-","-4.77%"
"2021년 08월 18일","2,420.00","2,497.25","2,537.75","2,413.00","-","-3.10%"
"2021년 08월 17일","2,497.50","2,608.00","2,611.25","2,467.00","-","-4.24%"
"2021년 08월 16일","2,608.00","2,641.50","2,644.50","2,576.25","-","-1.27%"
"2021년 08월 15일","2,641.50","2,643.00","2,655.00","2,638.75","-","-0.26%"
"2021년 08월 13일","2,648.50","2,622.75","2,662.50","2,607.50","-","0.97%"
"2021년 08월 12일","2,623.00","2,635.25","2,646.75","2,615.00","-","-0.46%"
"2021년 08월 11일","2,635.00","2,644.75","2,661.00","2,610.25","-","-0.45%"
"2021년 08월 10일","2,647.00","2,601.50","2,663.50","2,592.00","-","1.76%"
"2021년 08월 09일","2,601.25","2,630.25","2,639.00","2,598.50","-","-1.08%"
"2021년 08월 08일","2,629.75","2,632.25","2,637.50","2,619.00","-","0.10%"
"2021년 08월 06일","2,627.00","2,646.50","2,673.50","2,624.50","-","-0.68%"
"2021년 08월 05일","2,645.00","2,646.00","2,669.50","2,633.50","-","-0.03%"
"2021년 08월 04일","2,645.75","2,646.25","2,680.00","2,644.25","-","-0.01%"
"2021년 08월 03일","2,646.00","2,683.00","2,707.25","2,634.00","-","-1.38%"
"2021년 08월 02일","2,683.00","2,663.75","2,695.50","2,661.00","-","0.71%"
"2021년 08월 01일","2,664.00","2,649.75","2,667.50","2,649.75","-","0.00%"
"2021년 07월 30일","2,664.00","2,660.00","2,668.00","2,626.00","-","0.08%"
"2021년 07월 29일","2,662.00","2,631.25","2,677.00","2,626.50","-","1.15%"
"2021년 07월 28일","2,631.75","2,606.50","2,634.50","2,596.25","-","0.97%"
"2021년 07월 27일","2,606.50","2,650.75","2,670.00","2,583.00","-","-1.68%"
"2021년 07월 26일","2,651.00","2,675.52","2,706.50","2,649.50","-","-0.91%"
"2021년 07월 25일","2,675.27","2,673.77","2,675.27","2,673.52","-","0.10%"
"2021년 07월 23일","2,672.50","2,728.00","2,740.00","2,645.00","-","-2.03%"
"2021년 07월 22일","2,728.00","2,664.00","2,736.00","2,658.00","-","2.40%"
"2021년 07월 21일","2,664.00","2,636.50","2,677.00","2,629.50","-","1.04%"
"2021년 07월 20일","2,636.50","2,593.50","2,653.25","2,566.50","-","1.66%"
"2021년 07월 19일","2,593.50","2,638.50","2,649.50","2,567.00","-","-1.72%"
"2021년 07월 18일","2,639.00","2,631.00","2,639.50","2,622.50","-","0.41%"
"2021년 07월 16일","2,628.25","2,746.00","2,752.25","2,609.50","-","-4.29%"
"2021년 07월 15일","2,746.00","2,811.00","2,831.75","2,694.75","-","-2.29%"
"2021년 07월 14일","2,810.50","2,831.50","2,848.00","2,798.25","-","-0.74%"
"2021년 07월 13일","2,831.50","2,854.75","2,857.75","2,822.50","-","-0.88%"
"2021년 07월 12일","2,856.50","2,808.25","2,868.00","2,791.00","-","1.65%"
"2021년 07월 11일","2,810.00","2,821.00","2,821.00","2,806.00","-","-0.27%"
"2021년 07월 09일","2,817.50","2,799.25","2,823.75","2,787.50","-","0.70%"
"2021년 07월 08일","2,798.00","2,850.00","2,860.50","2,783.75","-","-1.82%"
"2021년 07월 07일","2,850.00","2,774.25","2,874.00","2,774.25","-","2.71%"
"2021년 07월 06일","2,774.75","2,823.00","2,882.00","2,768.50","-","-1.71%"
"2021년 07월 05일","2,823.00","2,794.00","2,825.50","2,793.00","-","1.04%"
"2021년 07월 04일","2,794.00","2,788.00","2,804.50","2,788.00","-","0.18%"
"2021년 07월 02일","2,789.00","2,766.50","2,812.50","2,758.00","-","0.81%"
"2021년 07월 01일","2,766.50","2,780.50","2,801.25","2,751.00","-","-0.50%"
"2021년 06월 30일","2,780.50","2,694.25","2,793.00","2,671.50","-","3.19%"
"2021년 06월 29일","2,694.50","2,692.00","2,698.75","2,664.00","-","0.09%"
"2021년 06월 28일","2,692.00","2,651.00","2,703.00","2,629.00","-","1.55%"
"2021년 06월 27일","2,651.00","2,643.25","2,651.00","2,634.00","-","0.23%"
"2021년 06월 25일","2,645.00","2,651.50","2,659.00","2,612.50","-","-0.25%"
"2021년 06월 24일","2,651.50","2,609.50","2,653.50","2,604.00","-","1.45%"
"2021년 06월 23일","2,613.50","2,555.50","2,634.50","2,545.00","-","2.27%"
"2021년 06월 22일","2,555.50","2,586.00","2,606.50","2,538.50","-","-1.27%"
"2021년 06월 21일","2,588.50","2,489.00","2,588.50","2,472.50","-","3.75%"
"2021년 06월 20일","2,495.00","2,478.00","2,496.00","2,465.50","-","0.93%"
"2021년 06월 18일","2,472.00","2,514.00","2,595.00","2,452.00","-","-1.67%"
"2021년 06월 17일","2,514.00","2,805.00","2,808.50","2,484.50","-","-10.46%"
"2021년 06월 16일","2,807.75","2,772.50","2,843.25","2,753.50","-","1.46%"
"2021년 06월 15일","2,767.25","2,754.00","2,768.25","2,740.00","-","0.46%"
"2021년 06월 14일","2,754.50","2,779.00","2,780.00","2,746.00","-","-0.88%"
"2021년 06월 13일","2,779.00","2,780.25","2,784.50","2,777.75","-","0.05%"
"2021년 06월 11일","2,777.50","2,773.25","2,812.75","2,767.75","-","0.14%"
"2021년 06월 10일","2,773.50","2,781.75","2,786.75","2,738.25","-","-0.36%"
"2021년 06월 09일","2,783.50","2,810.00","2,823.00","2,768.00","-","-0.94%"
"2021년 06월 08일","2,810.00","2,834.50","2,847.25","2,751.50","-","-0.86%"
"2021년 06월 07일","2,834.50","2,844.50","2,846.75","2,822.00","-","-0.33%"
"2021년 06월 06일","2,844.00","2,845.00","2,845.00","2,835.50","-","-0.04%"
"2021년 06월 04일","2,845.00","2,842.00","2,847.50","2,813.00","-","0.11%"
"2021년 06월 03일","2,842.00","2,864.50","2,875.00","2,798.00","-","-0.65%"
"2021년 06월 02일","2,860.50","2,864.75","2,874.00","2,836.00","-","-0.17%"
"2021년 06월 01일","2,865.50","2,848.75","2,874.50","2,813.25","-","0.61%"
"2021년 05월 31일","2,848.25","2,832.75","2,854.25","2,820.50","-","0.54%"
"2021년 05월 30일","2,833.00","2,824.50","2,834.00","2,821.75","-","0.04%"
"2021년 05월 28일","2,832.00","2,807.00","2,843.00","2,781.00","-","0.89%"
"2021년 05월 27일","2,807.00","2,745.50","2,845.00","2,733.00","-","2.24%"
"2021년 05월 26일","2,745.50","2,772.50","2,814.00","2,735.00","-","-0.96%"
"2021년 05월 25일","2,772.00","2,741.00","2,795.00","2,736.50","-","1.13%"
"2021년 05월 24일","2,741.00","2,790.50","2,825.75","2,734.00","-","-1.77%"
"2021년 05월 23일","2,790.50","2,790.00","2,791.50","2,769.00","-","0.56%"
"2021년 05월 21일","2,775.00","2,852.00","2,877.50","2,767.50","-","-2.68%"
"2021년 05월 20일","2,851.50","2,867.00","2,898.25","2,848.50","-","-0.53%"
"2021년 05월 19일","2,866.75","2,909.25","2,916.00","2,848.00","-","-1.55%"
"2021년 05월 18일","2,912.00","2,902.25","2,942.50","2,892.25","-","0.34%"
"2021년 05월 17일","2,902.00","2,900.50","2,910.75","2,877.00","-","0.15%"
"2021년 05월 16일","2,897.75","2,891.25","2,902.50","2,887.50","-","0.29%"
"2021년 05월 14일","2,889.50","2,867.50","2,926.50","2,852.75","-","0.77%"
"2021년 05월 13일","2,867.50","2,865.50","2,901.00","2,798.50","-","-0.01%"
"2021년 05월 12일","2,867.75","2,943.00","2,960.00","2,846.00","-","-2.56%"
"2021년 05월 11일","2,943.00","2,957.50","2,986.50","2,910.50","-","-0.49%"
"2021년 05월 10일","2,957.50","2,932.00","2,999.25","2,928.50","-","0.87%"
"2021년 05월 09일","2,932.00","2,925.00","2,932.50","2,915.50","-","0.34%"
"2021년 05월 07일","2,922.00","2,938.50","2,964.25","2,824.50","-","-0.56%"
"2021년 05월 06일","2,938.50","2,966.50","2,991.50","2,900.25","-","-0.96%"
"2021년 05월 05일","2,967.00","2,989.00","3,009.50","2,952.50","-","-0.65%"
