"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 13일","27,262.00","27,600.00","27,475.00","27,475.00","-","-1.97%"
"2022년 05월 12일","27,810.00","27,750.00","27,600.00","27,625.00","14.16K","0.01%"
"2022년 05월 11일","27,806.00","27,900.00","27,875.00","27,900.00","6.94K","-2.14%"
"2022년 05월 10일","28,414.00","27,910.00","27,900.00","27,910.00","7.39K","0.81%"
"2022년 05월 09일","28,185.00","28,350.00","28,300.00","28,350.00","8.08K","-6.29%"
"2022년 05월 06일","30,076.00","30,075.00","30,030.00","30,030.00","16.41K","-0.13%"
"2022년 05월 05일","30,114.00","30,350.00","30,275.00","30,300.00","6.71K","-1.71%"
"2022년 05월 04일","30,638.00","30,600.00","30,425.00","30,450.00","7.01K","-1.09%"
"2022년 05월 03일","30,975.00","31,025.00","31,000.00","31,025.00","8.20K","-2.51%"
"2022년 04월 29일","31,771.00","32,600.00","32,500.00","32,525.00","4.24K","-3.66%"
"2022년 04월 28일","32,977.00","33,300.00","33,275.00","33,300.00","2.98K","-0.97%"
"2022년 04월 27일","33,300.00","33,250.00","33,200.00","33,200.00","2.80K","0.68%"
"2022년 04월 26일","33,076.00","32,750.00","32,700.00","32,650.00","3.29K","1.35%"
"2022년 04월 25일","32,636.00","32,650.00","32,500.00","32,505.00","3.69K","-1.42%"
"2022년 04월 22일","33,107.00","34,000.00","33,900.00","33,925.00","-","-2.37%"
"2022년 04월 21일","33,911.00","33,850.00","33,800.00","33,800.00","2.77K","1.21%"
"2022년 04월 20일","33,505.00","33,800.00","33,750.00","33,750.00","4.71K","-0.78%"
"2022년 04월 19일","33,768.00","33,850.00","33,725.00","33,725.00","5.70K","1.79%"
"2022년 04월 14일","33,175.00","33,250.00","33,200.00","33,200.00","3.22K","0.59%"
"2022년 04월 13일","32,981.00","32,900.00","32,925.00","32,900.00","3.88K","1.52%"
"2022년 04월 12일","32,488.00","33,600.00","32,400.00","32,450.00","5.85K","0.02%"
"2022년 04월 11일","32,483.00","32,900.00","32,800.00","32,850.00","4.39K","-4.05%"
"2022년 04월 08일","33,855.00","34,100.00","33,950.00","34,000.00","4.52K","0.47%"
"2022년 04월 07일","33,698.00","33,475.00","33,425.00","33,475.00","4.83K","0.69%"
"2022년 04월 06일","33,467.00","33,540.00","33,470.00","33,520.00","5.90K","0.47%"
"2022년 04월 05일","33,312.00","33,900.00","33,725.00","33,775.00","4.24K","0.20%"
"2022년 04월 04일","33,245.00","33,700.00","33,550.00","33,600.00","3.85K","0.07%"
"2022년 04월 01일","33,223.00","32,650.00","32,700.00","32,650.00","5.29K","3.48%"
"2022년 03월 31일","32,107.00","33,500.00","33,300.00","33,350.00","6.23K","-2.39%"
"2022년 03월 30일","32,893.00","32,900.00","32,645.00","32,650.00","4.32K","3.43%"
"2022년 03월 29일","31,803.00","32,900.00","32,650.00","32,700.00","9.05K","-2.82%"
"2022년 03월 28일","32,725.00","34,000.00","34,040.00","34,000.00","4.92K","-7.79%"
"2022년 03월 25일","35,491.00","36,000.00","35,950.00","36,000.00","12.94K","-4.21%"
"2022년 03월 24일","37,049.50","35,964.50","37,234.50","35,964.50","-","14.42%"
"2022년 03월 23일","32,380.00","32,380.00","32,380.00","32,380.00","12.12K","14.99%"
"2022년 03월 22일","28,159.00","28,375.00","29,900.00","28,375.00","53.70K","-10.84%"
"2022년 03월 21일","31,582.50","31,379.50","31,582.50","31,379.50","-","-14.44%"
"2022년 03월 18일","36,914.50","36,864.50","36,914.50","36,864.50","-","-11.99%"
"2022년 03월 17일","41,944.50","41,944.50","41,944.50","41,944.50","-","-8.00%"
"2022년 03월 16일","45,590.00","45,590.00","45,589.50","41,979.50","1.00K","-5.09%"
"2022년 03월 10일","48,033.00","48,033.00","48,033.00","48,033.00","-","-0.03%"
"2022년 03월 09일","48,048.00","50,271.50","50,271.50","50,271.50","-","-40.72%"
"2022년 03월 08일","81,051.50","81,066.50","86,791.50","81,031.50","-","68.58%"
"2022년 03월 07일","48,078.00","42,200.00","42,100.00","42,200.00","74.25K","66.25%"
"2022년 03월 04일","28,919.00","28,600.00","28,650.00","28,600.00","36.07K","7.52%"
"2022년 03월 03일","26,897.00","27,980.00","27,970.00","27,980.00","32.40K","3.93%"
"2022년 03월 02일","25,879.00","26,350.00","26,300.00","26,350.00","22.11K","3.09%"
"2022년 03월 01일","25,103.00","24,900.00","24,875.00","24,900.00","15.92K","3.38%"
"2022년 02월 28일","24,282.00","24,750.00","24,745.00","24,750.00","21.93K","-0.32%"
"2022년 02월 25일","24,361.00","24,240.00","24,225.00","24,240.00","24.14K","-1.44%"
"2022년 02월 24일","24,716.00","25,650.00","25,625.00","25,650.00","37.51K","1.31%"
"2022년 02월 23일","24,396.00","24,600.00","24,575.00","24,600.00","17.38K","-0.66%"
"2022년 02월 22일","24,558.00","24,950.00","24,850.00","24,830.00","23.69K","0.86%"
"2022년 02월 21일","24,349.00","24,350.00","24,325.00","24,350.00","13.15K","0.85%"
"2022년 02월 18일","24,144.00","24,100.00","24,050.00","24,100.00","18.07K","1.08%"
"2022년 02월 17일","23,886.00","23,800.00","23,750.00","23,750.00","15.30K","2.05%"
"2022년 02월 16일","23,406.00","23,600.00","23,560.00","23,600.00","12.06K","0.49%"
"2022년 02월 15일","23,292.00","23,550.00","23,550.00","23,550.00","15.00K","0.53%"
"2022년 02월 14일","23,170.00","23,425.00","23,400.00","23,425.00","19.92K","0.52%"
"2022년 02월 11일","23,051.00","23,400.00","23,370.00","23,380.00","19.42K","-2.02%"
"2022년 02월 10일","23,526.00","23,650.00","23,600.00","23,625.00","19.41K","1.46%"
"2022년 02월 09일","23,187.00","23,150.00","23,100.00","23,150.00","16.67K","2.18%"
"2022년 02월 08일","22,692.00","23,150.00","23,100.00","23,140.00","20.27K","-3.02%"
"2022년 02월 07일","23,398.00","23,200.00","23,200.00","23,200.00","22.64K","1.77%"
"2022년 02월 04일","22,991.00","22,975.00","22,925.00","22,975.00","11.25K","0.55%"
"2022년 02월 03일","22,866.00","22,750.00","22,725.00","22,750.00","9.49K","0.00%"
"2022년 02월 02일","22,866.00","22,775.00","22,745.00","22,755.00","10.09K","0.45%"
"2022년 02월 01일","22,764.00","22,730.00","22,730.00","22,730.00","11.66K","1.95%"
"2022년 01월 31일","22,328.00","22,375.00","22,350.00","22,350.00","10.61K","-0.02%"
"2022년 01월 28일","22,332.00","22,300.00","22,225.00","22,235.00","12.93K","-0.29%"
"2022년 01월 27일","22,398.00","22,575.00","22,550.00","22,575.00","21.52K","-1.31%"
"2022년 01월 26일","22,695.00","22,800.00","22,775.00","22,800.00","17.06K","1.59%"
"2022년 01월 25일","22,340.00","22,400.00","22,250.00","22,275.00","26.93K","-0.29%"
"2022년 01월 24일","22,404.00","23,050.00","23,000.00","23,050.00","37.55K","-6.76%"
"2022년 01월 21일","24,028.00","23,750.00","23,715.00","23,700.00","22.93K","0.98%"
"2022년 01월 20일","23,795.00","23,585.00","23,565.00","23,585.00","43.87K","2.77%"
"2022년 01월 19일","23,154.00","22,540.00","22,530.00","22,540.00","21.30K","4.90%"
"2022년 01월 18일","22,073.00","22,200.00","22,190.00","22,190.00","17.19K","0.05%"
"2022년 01월 17일","22,063.00","22,000.00","21,950.00","21,900.00","15.93K","-0.59%"
"2022년 01월 14일","22,194.00","22,300.00","22,400.00","22,300.00","26.70K","0.08%"
"2022년 01월 13일","22,176.00","21,975.00","21,950.00","21,975.00","17.34K","0.51%"
"2022년 01월 12일","22,064.00","21,980.00","21,980.00","21,980.00","39.93K","1.24%"
"2022년 01월 11일","21,794.00","20,550.00","21,475.00","20,550.00","25.28K","4.78%"
"2022년 01월 10일","20,799.00","20,900.00","20,850.00","20,900.00","0.41K","0.31%"
"2022년 01월 07일","20,734.00","20,700.00","20,600.00","20,600.00","15.60K","1.72%"
"2022년 01월 06일","20,383.00","20,360.00","20,340.00","20,360.00","15.60K","-1.24%"
"2022년 01월 05일","20,638.00","20,775.00","20,730.00","20,740.00","18.25K","-2.36%"
"2022년 01월 04일","21,137.00","20,625.00","20,590.00","20,600.00","28.46K","1.83%"
"2021년 12월 31일","20,757.00","20,800.00","20,750.00","20,750.00","14.03K","0.83%"
"2021년 12월 30일","20,587.00","20,525.00","20,490.00","20,500.00","14.03K","1.00%"
"2021년 12월 29일","20,383.00","20,230.00","20,200.00","20,215.00","16.09K","1.69%"
"2021년 12월 24일","20,045.00","20,130.00","20,100.00","20,100.00","5.28K","0.12%"
"2021년 12월 23일","20,021.00","20,050.00","20,040.00","20,050.00","10.94K","0.35%"
"2021년 12월 22일","19,951.00","19,900.00","19,850.00","19,855.00","13.94K","1.71%"
"2021년 12월 21일","19,615.00","19,565.00","19,560.00","19,565.00","14.15K","1.42%"
"2021년 12월 20일","19,340.00","19,260.00","19,235.00","19,240.00","11.55K","-1.57%"
"2021년 12월 17일","19,648.00","19,710.00","19,695.00","19,700.00","15.77K","0.12%"
"2021년 12월 16일","19,624.00","19,510.00","19,500.00","19,500.00","22.53K","2.66%"
"2021년 12월 15일","19,116.00","19,275.00","19,250.00","19,275.00","20.56K","-1.89%"
"2021년 12월 14일","19,485.00","19,660.00","19,650.00","19,660.00","15.39K","-1.15%"
"2021년 12월 13일","19,711.00","19,775.00","19,775.00","19,775.00","14.14K","-0.18%"
"2021년 12월 10일","19,746.00","19,850.00","19,820.00","19,820.00","14.18K","-0.65%"
"2021년 12월 09일","19,875.00","19,830.00","19,820.00","19,830.00","13.40K","-1.75%"
"2021년 12월 08일","20,230.00","20,275.00","20,250.00","20,275.00","12.67K","0.20%"
"2021년 12월 07일","20,189.00","20,110.00","20,060.00","20,110.00","20.95K","1.86%"
"2021년 12월 06일","19,820.00","19,875.00","19,825.00","19,875.00","15.58K","-1.05%"
"2021년 12월 03일","20,030.00","20,150.00","20,100.00","20,150.00","20.17K","0.39%"
"2021년 12월 02일","19,953.00","20,050.00","20,020.00","20,030.00","15.21K","0.04%"
"2021년 12월 01일","19,946.00","20,300.00","20,250.00","20,300.00","18.66K","0.25%"
"2021년 11월 30일","19,897.00","20,140.00","20,100.00","20,125.00","21.67K","-1.21%"
"2021년 11월 29일","20,141.00","20,150.00","20,125.00","20,150.00","17.93K","1.23%"
"2021년 11월 26일","19,897.00","20,150.00","20,050.00","20,075.00","26.99K","-3.73%"
"2021년 11월 25일","20,667.00","20,875.00","20,825.00","20,850.00","14.97K","-0.86%"
"2021년 11월 24일","20,846.00","21,050.00","21,000.00","21,050.00","34.87K","2.44%"
"2021년 11월 23일","20,349.00","20,450.00","20,420.00","20,420.00","19.03K","0.06%"
"2021년 11월 22일","20,336.00","20,125.00","20,075.00","20,125.00","16.41K","1.46%"
"2021년 11월 19일","20,044.00","19,825.00","19,830.00","19,825.00","26.40K","2.06%"
"2021년 11월 18일","19,639.00","19,200.00","19,175.00","19,200.00","15.63K","1.47%"
"2021년 11월 17일","19,355.00","19,470.00","19,450.00","19,460.00","14.83K","-0.20%"
"2021년 11월 16일","19,394.00","19,550.00","19,525.00","19,550.00","19.16K","-1.02%"
"2021년 11월 15일","19,594.00","19,800.00","19,750.00","19,800.00","16.07K","-1.93%"
"2021년 11월 12일","19,979.00","19,775.00","19,725.00","19,725.00","16.92K","1.11%"
"2021년 11월 11일","19,759.00","19,715.00","19,710.00","19,715.00","13.99K","0.03%"
"2021년 11월 10일","19,754.00","19,600.00","19,500.00","19,550.00","16.45K","1.82%"
"2021년 11월 09일","19,401.00","19,635.00","19,625.00","19,635.00","12.77K","-1.22%"
"2021년 11월 08일","19,640.00","19,600.00","19,550.00","19,575.00","15.29K","1.06%"
"2021년 11월 05일","19,434.00","19,225.00","19,200.00","19,225.00","13.77K","1.53%"
"2021년 11월 04일","19,141.00","19,470.00","19,430.00","19,450.00","15.48K","-0.11%"
"2021년 11월 03일","19,162.00","19,700.00","19,690.00","19,700.00","20.20K","-2.24%"
"2021년 11월 02일","19,601.00","19,700.00","19,670.00","19,680.00","16.68K","-0.51%"
"2021년 11월 01일","19,702.00","19,500.00","19,460.00","19,470.00","16.19K","1.31%"
"2021년 10월 29일","19,448.00","19,360.00","19,300.00","19,310.00","21.87K","-0.64%"
"2021년 10월 28일","19,574.00","19,690.00","19,670.00","19,690.00","17.79K","0.83%"
"2021년 10월 27일","19,412.00","19,675.00","19,650.00","19,640.00","29.54K","-3.38%"
"2021년 10월 26일","20,091.00","20,400.00","20,350.00","20,375.00","24.08K","-1.06%"
"2021년 10월 25일","20,306.00","20,030.00","20,020.00","20,030.00","16.35K","2.87%"
"2021년 10월 22일","19,739.00","20,275.00","20,210.00","20,220.00","20.49K","-0.96%"
"2021년 10월 21일","19,930.00","20,500.00","20,475.00","20,475.00","32.32K","-4.93%"
"2021년 10월 20일","20,963.00","20,000.00","19,955.00","19,960.00","29.83K","4.55%"
"2021년 10월 19일","20,050.00","20,450.00","20,400.00","20,450.00","33.77K","0.27%"
"2021년 10월 18일","19,997.00","20,200.00","20,150.00","20,175.00","21.18K","-0.11%"
"2021년 10월 15일","20,020.00","19,900.00","19,825.00","19,830.00","29.20K","3.76%"
"2021년 10월 14일","19,294.00","19,265.00","19,270.00","19,260.00","18.25K","1.99%"
"2021년 10월 13일","18,918.00","19,200.00","19,190.00","19,190.00","14.61K","-0.32%"
"2021년 10월 12일","18,978.00","19,350.00","19,330.00","19,350.00","15.73K","-0.74%"
"2021년 10월 11일","19,119.00","19,380.00","19,360.00","19,370.00","18.40K","-0.53%"
"2021년 10월 08일","19,221.00","18,890.00","18,870.00","18,890.00","27.71K","5.24%"
"2021년 10월 07일","18,264.00","18,240.00","18,250.00","18,240.00","14.97K","1.06%"
"2021년 10월 06일","18,072.00","18,100.00","18,090.00","18,100.00","9.51K","-0.27%"
"2021년 10월 05일","18,121.00","17,845.00","17,850.00","17,810.00","12.24K","1.10%"
"2021년 10월 04일","17,924.00","18,125.00","18,100.00","18,125.00","13.30K","-0.26%"
"2021년 10월 01일","17,971.00","18,100.00","18,080.00","18,100.00","11.97K","0.20%"
"2021년 09월 30일","17,936.00","18,170.00","18,100.00","18,100.00","19.54K","-2.21%"
"2021년 09월 29일","18,342.00","18,600.00","18,555.00","18,555.00","21.27K","-1.20%"
"2021년 09월 28일","18,564.00","18,610.00","18,585.00","18,600.00","17.46K","-2.02%"
"2021년 09월 27일","18,946.00","18,900.00","18,910.00","18,870.00","15.60K","-2.27%"
"2021년 09월 24일","19,387.00","19,150.00","19,100.00","19,125.00","14.90K","0.19%"
"2021년 09월 23일","19,351.00","19,250.00","19,230.00","19,235.00","17.48K","0.68%"
"2021년 09월 22일","19,221.00","19,060.00","19,045.00","19,050.00","20.23K","2.08%"
"2021년 09월 21일","18,830.00","18,930.00","18,910.00","18,920.00","17.55K","-1.19%"
"2021년 09월 20일","19,056.00","19,050.00","19,025.00","19,050.00","18.17K","-1.56%"
"2021년 09월 17일","19,358.00","20,000.00","19,975.00","20,000.00","28.10K","-0.22%"
"2021년 09월 16일","19,401.00","19,550.00","19,475.00","19,485.00","22.03K","-3.07%"
"2021년 09월 15일","20,016.00","19,840.00","19,825.00","19,840.00","24.77K","2.00%"
"2021년 09월 14일","19,623.00","19,600.00","19,600.00","19,600.00","18.56K","-0.52%"
"2021년 09월 13일","19,726.00","19,880.00","19,850.00","19,880.00","25.92K","-3.27%"
"2021년 09월 10일","20,392.00","20,425.00","20,350.00","20,375.00","28.90K","1.00%"
"2021년 09월 09일","20,190.00","20,155.00","20,150.00","20,155.00","30.94K","2.42%"
"2021년 09월 08일","19,713.00","19,740.00","19,705.00","19,705.00","18.00K","1.06%"
"2021년 09월 07일","19,506.00","19,550.00","19,525.00","19,550.00","15.74K","-0.75%"
"2021년 09월 06일","19,654.00","19,620.00","19,610.00","19,620.00","14.50K","-0.68%"
"2021년 09월 03일","19,789.00","19,432.50","19,942.50","19,292.50","22.03K","1.67%"
"2021년 09월 02일","19,464.00","19,375.00","19,562.50","19,157.50","18.24K","0.68%"
"2021년 09월 01일","19,332.00","19,580.00","19,617.50","19,252.50","20.76K","-1.10%"
"2021년 08월 31일","19,547.00","19,582.50","19,807.50","19,455.00","34.72K","2.82%"
"2021년 08월 27일","19,011.00","18,810.00","19,055.00","18,632.50","19.10K","1.27%"
"2021년 08월 26일","18,772.00","19,202.50","19,247.50","18,735.00","18.09K","-2.08%"
"2021년 08월 25일","19,170.00","19,042.50","19,282.50","18,970.00","16.86K","0.50%"
"2021년 08월 24일","19,074.00","18,865.00","19,247.50","18,800.00","16.55K","0.96%"
"2021년 08월 23일","18,893.00","18,457.50","19,032.50","18,447.50","17.92K","2.33%"
"2021년 08월 20일","18,463.00","18,410.00","18,682.50","18,365.00","19.56K","0.42%"
"2021년 08월 19일","18,385.00","18,920.00","18,957.50","18,345.00","32.37K","-2.66%"
"2021년 08월 18일","18,887.00","19,207.50","19,362.50","18,840.00","23.10K","-1.59%"
"2021년 08월 17일","19,193.00","19,557.50","19,692.50","19,092.50","23.18K","-1.62%"
"2021년 08월 16일","19,510.00","19,640.00","19,692.50","19,465.00","11.19K","-0.74%"
"2021년 08월 13일","19,656.00","19,645.00","19,757.50","19,540.00","17.36K","-0.11%"
"2021년 08월 12일","19,678.00","19,347.50","19,765.00","19,342.50","24.34K","1.60%"
"2021년 08월 11일","19,368.00","18,870.00","19,467.50","18,677.50","20.08K","2.20%"
"2021년 08월 10일","18,952.00","18,607.50","18,977.50","18,597.50","19.60K","1.78%"
"2021년 08월 09일","18,620.00","19,152.50","19,175.00","18,537.50","20.93K","-3.09%"
"2021년 08월 06일","19,214.00","19,380.00","19,567.50","19,170.00","13.63K","-1.32%"
"2021년 08월 05일","19,472.00","19,262.50","19,557.50","19,150.00","18.99K","1.19%"
"2021년 08월 04일","19,243.00","19,360.00","19,475.00","19,212.50","14.34K","-0.75%"
"2021년 08월 03일","19,388.00","19,475.00","19,500.00","19,130.00","21.17K","-0.66%"
"2021년 08월 02일","19,516.00","19,547.50","19,757.50","19,325.00","17.80K","-0.18%"
"2021년 07월 30일","19,552.00","19,880.00","19,957.50","19,415.00","24.62K","-1.43%"
"2021년 07월 29일","19,835.00","19,560.00","19,907.50","19,552.50","20.87K","1.49%"
"2021년 07월 28일","19,543.00","19,360.00","19,782.50","19,360.00","15.94K","0.96%"
"2021년 07월 27일","19,357.00","19,680.00","19,792.50","19,220.00","23.07K","-1.83%"
"2021년 07월 26일","19,717.00","19,477.50","19,777.50","19,390.00","17.09K","1.78%"
"2021년 07월 23일","19,372.00","18,862.50","19,497.50","18,842.50","16.63K","2.38%"
"2021년 07월 22일","18,922.00","18,617.50","18,952.50","18,520.00","18.68K","1.84%"
"2021년 07월 21일","18,580.00","18,675.00","18,687.50","18,277.50","13.76K","-0.56%"
"2021년 07월 20일","18,684.00","18,430.00","18,692.50","18,402.50","20.25K","1.20%"
"2021년 07월 19일","18,462.00","19,080.00","19,157.50","18,355.00","25.84K","-3.19%"
"2021년 07월 16일","19,070.00","18,742.50","19,212.50","18,692.50","23.00K","1.61%"
"2021년 07월 15일","18,768.00","18,552.50","18,807.50","18,437.50","12.95K","1.01%"
"2021년 07월 14일","18,581.00","18,665.00","18,817.50","18,520.00","13.54K","-1.05%"
"2021년 07월 13일","18,778.00","18,692.50","18,855.00","18,477.50","18.02K","0.53%"
"2021년 07월 12일","18,679.00","18,760.00","18,827.50","18,465.00","14.86K","-0.36%"
"2021년 07월 09일","18,747.00","18,375.00","18,775.00","18,310.00","22.04K","2.25%"
"2021년 07월 08일","18,334.00","18,307.50","18,427.50","18,165.00","15.50K","0.13%"
"2021년 07월 07일","18,310.00","18,027.50","18,460.00","17,990.00","18.12K","1.76%"
"2021년 07월 06일","17,994.00","18,440.00","18,615.00","17,935.00","28.14K","-2.27%"
"2021년 07월 05일","18,412.00","18,315.00","18,512.50","18,250.00","8.64K","0.38%"
"2021년 07월 02일","18,342.00","18,122.50","18,442.50","17,925.00","16.37K","1.31%"
"2021년 07월 01일","18,105.00","18,242.50","18,312.50","18,012.50","14.86K","-0.60%"
"2021년 06월 30일","18,214.00","18,387.50","18,565.00","18,182.50","15.64K","-0.78%"
"2021년 06월 29일","18,358.00","18,272.50","18,412.50","18,115.00","14.44K","0.32%"
"2021년 06월 28일","18,299.00","18,560.00","18,597.50","18,215.00","18.30K","-1.21%"
"2021년 06월 25일","18,523.00","18,450.00","18,587.50","18,415.00","22.06K","0.63%"
"2021년 06월 24일","18,407.00","18,067.50","18,497.50","17,902.50","29.34K","1.90%"
"2021년 06월 23일","18,064.00","17,767.50","18,077.50","17,720.00","15.97K","1.80%"
"2021년 06월 22일","17,744.00","17,477.50","17,827.50","17,430.00","18.36K","1.68%"
"2021년 06월 21일","17,450.00","17,197.50","17,547.50","17,170.00","14.55K","1.73%"
"2021년 06월 18일","17,154.00","17,190.00","17,445.00","17,107.50","14.91K","-0.12%"
"2021년 06월 17일","17,174.00","17,350.00","17,512.50","17,095.00","19.26K","-2.69%"
"2021년 06월 16일","17,649.00","17,590.00","17,707.50","17,427.50","17.37K","-0.51%"
"2021년 06월 15일","17,739.00","18,440.00","18,455.00","17,530.00","34.70K","-4.01%"
"2021년 06월 14일","18,480.00","18,300.00","18,492.50","18,242.50","9.87K","1.39%"
"2021년 06월 11일","18,227.00","18,212.50","18,427.50","18,177.50","14.93K","-0.31%"
"2021년 06월 10일","18,283.00","18,097.50","18,327.50","17,797.50","19.33K","0.81%"
"2021년 06월 09일","18,136.00","17,967.50","18,195.00","17,957.50","15.00K","1.08%"
"2021년 06월 08일","17,942.00","17,967.50","18,057.50","17,745.00","13.63K","0.28%"
"2021년 06월 07일","17,892.00","18,005.00","18,030.00","17,655.00","10.72K","-0.71%"
"2021년 06월 04일","18,020.00","17,935.00","18,180.00","17,797.50","13.76K","0.72%"
"2021년 06월 03일","17,891.00","18,227.50","18,472.50","17,757.50","18.63K","-1.89%"
"2021년 06월 02일","18,236.00","18,127.50","18,365.00","18,065.00","13.01K","0.58%"
"2021년 06월 01일","18,130.00","18,180.00","18,407.50","18,005.00","23.06K","0.09%"
"2021년 05월 28일","18,113.00","18,050.00","18,232.50","17,772.50","23.07K","1.20%"
"2021년 05월 27일","17,898.00","17,280.00","18,207.50","17,132.50","19.78K","3.53%"
"2021년 05월 26일","17,288.00","17,090.00","17,360.00","17,047.50","12.13K","1.46%"
"2021년 05월 25일","17,040.00","17,162.50","17,225.00","16,997.50","13.31K","-0.46%"
"2021년 05월 24일","17,118.00","16,745.00","17,227.50","16,627.50","11.79K","1.95%"
"2021년 05월 21일","16,791.00","17,087.50","17,187.50","16,657.50","17.85K","-2.08%"
"2021년 05월 20일","17,148.00","17,300.00","17,470.00","17,070.00","13.42K","-1.00%"
"2021년 05월 19일","17,322.00","17,990.00","18,087.50","17,285.00","23.68K","-3.60%"
"2021년 05월 18일","17,968.00","17,935.00","18,217.50","17,930.00","20.40K","0.32%"
"2021년 05월 17일","17,911.00","17,660.00","17,945.00","17,540.00","14.88K","2.09%"
"2021년 05월 14일","17,544.00","17,330.00","17,695.00","17,070.00","14.78K","1.28%"
"2021년 05월 13일","17,323.00","17,770.00","17,782.50","17,152.50","19.52K","-2.66%"
"2021년 05월 12일","17,797.00","17,970.00","18,177.50","17,675.00","15.09K","-0.77%"
"2021년 05월 11일","17,936.00","17,695.00","18,055.00","17,620.00","17.22K","0.98%"
"2021년 05월 10일","17,762.00","18,172.50","18,257.50","17,627.50","27.29K","-1.77%"
"2021년 05월 07일","18,082.00","17,937.50","18,112.50","17,765.00","16.36K","0.81%"
"2021년 05월 06일","17,937.00","17,840.00","18,032.50","17,435.00","18.44K","0.23%"
"2021년 05월 05일","17,896.00","17,747.50","18,032.50","17,712.50","12.88K","1.28%"
"2021년 05월 04일","17,669.00","17,665.00","17,992.50","17,580.00","17.37K","-0.03%"
"2021년 04월 30일","17,674.00","17,315.00","17,697.50","17,222.50","18.49K","2.42%"
"2021년 04월 29일","17,257.00","17,420.00","17,587.50","17,172.50","20.37K","-0.99%"
"2021년 04월 28일","17,429.00","16,952.50","17,437.50","16,847.50","24.17K","2.75%"
"2021년 04월 27일","16,963.00","16,685.00","16,997.50","16,657.50","21.13K","1.78%"
"2021년 04월 26일","16,666.00","16,387.50","16,697.50","16,315.00","11.47K","1.65%"
"2021년 04월 23일","16,395.00","16,012.50","16,410.00","15,927.50","12.36K","2.07%"
"2021년 04월 22일","16,063.00","16,225.00","16,232.50","15,960.00","12.25K","-0.84%"
"2021년 04월 21일","16,199.00","15,990.00","16,272.50","15,982.50","13.70K","1.00%"
"2021년 04월 20일","16,038.00","16,185.00","16,322.50","15,947.50","14.33K","-0.51%"
"2021년 04월 19일","16,121.00","16,235.00","16,235.00","16,012.50","10.86K","-1.48%"
"2021년 04월 16일","16,363.00","16,355.00","16,482.50","16,110.00","11.75K","-0.01%"
"2021년 04월 15일","16,364.00","16,350.00","16,412.50","16,062.50","14.71K","-0.09%"
"2021년 04월 14일","16,378.00","16,117.50","16,397.50","16,047.50","10.90K","1.34%"
"2021년 04월 13일","16,161.00","16,170.00","16,285.00","16,052.50","11.60K","0.17%"
"2021년 04월 12일","16,134.00","16,667.50","16,687.50","16,127.50","12.79K","-2.97%"
"2021년 04월 09일","16,628.00","16,800.00","16,862.50","16,547.50","12.64K","-1.19%"
"2021년 04월 08일","16,828.00","16,647.50","16,872.50","16,465.00","13.82K","1.15%"
"2021년 04월 07일","16,636.00","16,725.00","16,775.00","16,590.00","10.99K","-0.62%"
"2021년 04월 06일","16,740.00","16,372.50","16,792.50","16,327.50","20.18K","3.24%"
"2021년 04월 01일","16,214.00","16,150.00","16,245.00","15,947.50","13.25K","0.91%"
"2021년 03월 31일","16,068.00","15,955.00","16,177.50","15,872.50","11.36K","0.75%"
"2021년 03월 30일","15,948.00","16,200.00","16,395.00","15,847.50","15.30K","-1.65%"
"2021년 03월 29일","16,216.00","16,410.00","16,457.50","16,112.50","8.42K","-1.06%"
"2021년 03월 26일","16,389.00","16,182.50","16,445.00","16,152.50","9.03K","1.47%"
"2021년 03월 25일","16,152.00","16,147.50","16,232.50","15,945.00","10.93K","-0.23%"
"2021년 03월 24일","16,190.00","16,102.50","16,245.00","16,055.00","8.04K","0.25%"
"2021년 03월 23일","16,149.00","16,450.00","16,677.50","16,025.00","15.38K","-1.91%"
"2021년 03월 22일","16,463.00","16,230.00","16,547.50","16,157.50","10.51K","1.01%"
"2021년 03월 19일","16,299.00","15,995.00","16,332.50","15,802.50","13.60K","1.64%"
"2021년 03월 18일","16,036.00","16,182.50","16,332.50","16,012.50","9.79K","-0.22%"
"2021년 03월 17일","16,071.00","16,130.00","16,205.00","15,940.00","12.27K","-0.50%"
"2021년 03월 16일","16,151.00","16,182.50","16,320.00","16,025.00","17.66K","-0.39%"
"2021년 03월 15일","16,214.00","16,025.00","16,375.00","15,852.50","17.31K","1.26%"
"2021년 03월 12일","16,013.00","16,315.00","16,327.50","15,907.50","14.23K","-1.39%"
"2021년 03월 11일","16,239.00","16,117.50","16,535.00","16,057.50","16.41K","1.18%"
"2021년 03월 10일","16,050.00","16,127.50","16,350.00","15,930.00","16.11K","-0.20%"
"2021년 03월 09일","16,082.00","16,380.00","16,412.50","15,670.00","20.24K","-1.58%"
"2021년 03월 08일","16,340.00","16,540.00","16,627.50","16,067.50","18.72K","-0.52%"
"2021년 03월 05일","16,425.00","15,930.00","16,685.00","15,902.50","29.58K","1.81%"
"2021년 03월 04일","16,133.00","17,222.50","17,470.00","15,952.50","44.65K","-7.37%"
"2021년 03월 03일","17,417.00","18,682.50","18,732.50","17,220.00","53.13K","-6.72%"
"2021년 03월 02일","18,672.00","18,647.50","18,722.50","18,280.00","24.66K","-0.05%"
"2021년 03월 01일","18,682.00","18,672.50","18,887.50","18,505.00","17.23K","0.57%"
