"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2017년 11월 28일","993.00","996.00","996.00","987.50","96.76K","-0.30%"
"2017년 11월 27일","996.00","993.75","1,001.50","990.50","133.82K","0.28%"
"2017년 11월 24일","993.25","995.00","999.75","991.00","60.33K","-0.40%"
"2017년 11월 22일","997.25","988.50","999.50","987.50","116.67K","0.83%"
"2017년 11월 21일","989.00","990.00","991.25","986.25","75.30K","-0.10%"
"2017년 11월 20일","990.00","990.00","992.00","983.00","95.76K","-0.05%"
"2017년 11월 17일","990.50","972.75","992.00","971.50","124.54K","1.90%"
"2017년 11월 16일","972.00","976.50","978.25","970.25","90.05K","-0.44%"
"2017년 11월 15일","976.25","969.00","978.00","968.00","98.30K","1.80%"
"2017년 11월 14일","959.00","966.00","967.25","958.50","0.55K","-0.47%"
"2017년 11월 13일","963.50","977.25","978.00","963.25","1.16K","-1.41%"
"2017년 11월 10일","977.25","976.75","981.25","974.50","1.16K","0.21%"
"2017년 11월 09일","975.25","988.00","994.50","974.00","3.17K","-1.29%"
"2017년 11월 08일","988.00","985.25","988.75","984.25","3.18K","0.20%"
"2017년 11월 07일","986.00","986.00","988.25","981.75","3.78K","0.20%"
"2017년 11월 06일","984.00","977.25","985.50","975.25","2.45K","0.72%"
"2017년 11월 03일","977.00","988.25","988.50","976.00","5.27K","-1.21%"
"2017년 11월 02일","989.00","979.50","989.50","979.50","9.60K","0.82%"
"2017년 11월 01일","981.00","974.50","984.50","973.75","12.63K","0.74%"
"2017년 10월 31일","973.75","972.75","977.50","971.00","22.83K","0.10%"
"2017년 10월 30일","972.75","975.25","981.50","971.25","129.93K","-0.26%"
"2017년 10월 27일","975.25","971.00","976.50","969.75","176.45K","0.41%"
"2017년 10월 26일","971.25","975.50","978.75","970.25","147.36K","-0.44%"
"2017년 10월 25일","975.50","975.75","983.25","975.25","165.67K","0.00%"
"2017년 10월 24일","975.50","980.00","983.00","972.75","136.87K","-0.54%"
"2017년 10월 23일","980.75","977.00","982.75","975.00","170.99K","0.20%"
"2017년 10월 20일","978.75","985.25","994.25","978.00","180.89K","-0.79%"
"2017년 10월 19일","986.50","983.75","989.00","983.00","141.52K","0.23%"
"2017년 10월 18일","984.25","984.75","988.50","981.75","110.27K","-0.05%"
"2017년 10월 17일","984.75","990.00","990.50","982.50","134.30K","-0.63%"
"2017년 10월 16일","991.00","998.00","999.00","990.25","165.30K","-0.92%"
"2017년 10월 13일","1,000.25","991.00","1,003.25","990.25","225.13K","0.83%"
"2017년 10월 12일","992.00","965.00","997.75","959.00","293.88K","2.77%"
"2017년 10월 11일","965.25","965.50","967.50","963.50","152.00K","-0.08%"
"2017년 10월 10일","966.00","966.25","975.75","964.25","136.49K","-0.08%"
"2017년 10월 09일","966.75","974.50","977.00","965.25","137.15K","-0.57%"
"2017년 10월 06일","972.25","968.00","973.75","963.50","119.72K","0.41%"
"2017년 10월 05일","968.25","958.25","971.00","957.75","149.32K","1.04%"
"2017년 10월 04일","958.25","955.25","961.75","952.75","95.42K","0.31%"
"2017년 10월 03일","955.25","956.75","961.25","952.50","94.82K","-0.21%"
"2017년 10월 02일","957.25","967.50","968.00","956.25","114.38K","-1.14%"
"2017년 09월 29일","968.25","959.25","976.00","955.25","171.92K","0.91%"
"2017년 09월 28일","959.50","965.25","966.00","957.50","108.64K","-0.62%"
"2017년 09월 27일","965.50","963.50","968.50","958.00","113.89K","0.21%"
"2017년 09월 26일","963.50","971.25","974.25","962.50","146.30K","-0.80%"
"2017년 09월 25일","971.25","983.50","985.75","971.00","128.04K","-1.32%"
"2017년 09월 22일","984.25","970.00","987.00","969.00","170.90K","1.39%"
"2017년 09월 21일","970.75","969.50","973.00","963.00","115.37K","0.08%"
"2017년 09월 20일","970.00","966.00","974.00","964.75","88.35K","0.47%"
"2017년 09월 19일","965.50","968.50","971.75","958.50","111.41K","-0.23%"
"2017년 09월 18일","967.75","966.25","976.50","966.00","102.03K","-0.10%"
"2017년 09월 15일","968.75","975.50","977.75","967.25","109.45K","0.16%"
"2017년 09월 14일","967.25","967.50","969.00","967.50","0.02K","1.50%"
"2017년 09월 13일","953.00","949.00","953.00","944.00","0.02K","0.93%"
"2017년 09월 12일","944.25","955.25","955.50","937.50","0.05K","-1.10%"
"2017년 09월 11일","954.75","955.00","955.50","952.00","0.05K","-0.18%"
"2017년 09월 08일","956.50","966.75","968.00","956.25","0.15K","-0.70%"
"2017년 09월 07일","963.25","963.00","970.00","959.25","0.33K","-0.13%"
"2017년 09월 06일","964.50","960.50","969.75","960.00","0.91K","0.42%"
"2017년 09월 05일","960.50","945.00","965.00","945.00","1.40K","1.96%"
"2017년 09월 01일","942.00","937.25","943.25","935.50","1.69K","0.61%"
"2017년 08월 31일","936.25","923.50","939.75","923.50","4.22K","1.44%"
"2017년 08월 30일","923.00","929.75","934.00","921.75","20.33K","-0.83%"
"2017년 08월 29일","930.75","934.50","937.25","929.50","18.22K","-0.48%"
"2017년 08월 28일","935.25","936.00","944.00","932.50","21.29K","-0.40%"
"2017년 08월 25일","939.00","939.50","941.75","937.25","21.63K","-0.24%"
"2017년 08월 24일","941.25","934.00","942.75","932.25","21.36K","0.67%"
"2017년 08월 23일","935.00","940.25","943.25","929.00","22.12K","0.13%"
"2017년 08월 22일","933.75","931.25","938.50","927.75","17.26K","0.13%"
"2017년 08월 21일","932.50","935.25","936.00","930.25","14.64K","-0.53%"
"2017년 08월 18일","937.50","929.75","939.00","927.75","21.32K","0.78%"
"2017년 08월 17일","930.25","924.00","931.75","922.00","19.58K","0.92%"
"2017년 08월 16일","921.75","921.25","925.25","917.25","17.68K","0.00%"
"2017년 08월 15일","921.75","932.75","934.25","920.25","27.87K","-0.41%"
"2017년 08월 14일","925.50","926.50","926.50","925.00","0.03K","-1.07%"
"2017년 08월 11일","935.50","934.00","935.75","931.25","0.11K","0.51%"
"2017년 08월 10일","930.75","963.75","974.75","934.00","0.06K","-3.35%"
"2017년 08월 09일","963.00","964.00","965.25","958.00","0.19K","0.00%"
"2017년 08월 08일","963.00","967.00","967.50","962.50","0.48K","0.34%"
"2017년 08월 07일","959.75","956.00","960.50","952.50","0.76K","1.11%"
"2017년 08월 04일","949.25","948.00","954.00","948.00","2.10K","-0.13%"
"2017년 08월 03일","950.50","965.50","965.50","945.50","1.73K","-1.66%"
"2017년 08월 02일","966.50","960.75","968.25","960.00","3.22K","0.73%"
"2017년 08월 01일","959.50","985.25","986.75","958.25","6.45K","-3.52%"
"2017년 07월 31일","994.50","991.50","996.50","982.25","13.53K","-0.62%"
